"nome","nam_pedra","num_fase","_des_turma","num_inde","num_iaa","num_ieg","num_ips","num_ipv","num_ian","num_ida","num_ipp","ano","dat_reference","flg_ponto_virada"
ALUNO-297,Quartzo,3.0,J,4.89,8.8,3.3,5.6,6.1,2.5,2.8,7.7,2021,2021-01-01,Não
ALUNO-301,Topázio,2.0,J,8.28,9.0,9.2,7.5,8.4,10,6.3,8.5,2021,2021-01-01,Não
ALUNO-303,Ametista,0.0,M,7.76,8.5,8.3,7.5,7.0,10,6.8,7.5,2021,2021-01-01,Não
ALUNO-305,Ametista,3.0,J,7.31,7.9,7.8,5.6,8.3,5.0,7.5,7.5,2021,2021-01-01,Não
ALUNO-310,Ametista,0.0,L,7.16,9.0,8.3,7.5,6.3,10,4.6,6.6,2021,2021-01-01,Não
ALUNO-312,Ametista,2.0,J,7.94,9.0,9.6,4.4,8.8,5.0,7.8,8.8,2021,2021-01-01,Não
ALUNO-313,Ametista,0.0,P,7.37,9.5,8.3,5.0,8.4,5.0,6.3,8.1,2021,2021-01-01,Não
ALUNO-315,Topázio,5.0,A,8.90,8.8,9.2,7.5,9.8,10,8.2,8.6,2021,2021-01-01,Sim
ALUNO-319,Ametista,2.0,B,7.82,7.5,9.6,6.9,8.0,5.0,8.2,7.3,2021,2021-01-01,Não
ALUNO-321,Ametista,7.0,A,7.89,8.3,7.5,5.6,8.3,10,7.6,8.3,2021,2021-01-01,Não
ALUNO-323,Quartzo,1.0,B,4.97,7.4,7.1,4.4,4.3,5.0,3.3,3.8,2021,2021-01-01,Não
ALUNO-324,Topázio,7.0,A,8.25,8.3,8.1,6.9,8.6,10,7.9,8.3,2021,2021-01-01,Não
ALUNO-331,Topázio,0.0,R,8.92,9.0,10,7.5,9.8,10,7.3,8.4,2021,2021-01-01,Sim
ALUNO-332,Topázio,1.0,G,8.34,9.0,9.6,7.5,9.8,5.0,7.4,8.3,2021,2021-01-01,Sim
ALUNO-336,Ametista,0.0,I,7.53,9.0,10,6.3,6.9,5.0,6.9,7.5,2021,2021-01-01,Não
ALUNO-337,Ametista,5.0,B,7.66,7.5,8.1,7.5,8.5,5.0,7.3,8.8,2021,2021-01-01,Não
ALUNO-339,Ametista,3.0,C,7.67,8.8,8.1,7.5,9.2,5.0,6.2,8.5,2021,2021-01-01,Sim
ALUNO-340,Ametista,3.0,C,7.80,8.8,8.1,7.5,9.1,5.0,7.0,8.3,2021,2021-01-01,Sim
ALUNO-342,Ametista,2.0,B,7.39,8.5,6.7,7.5,8.4,5.0,7.6,7.5,2021,2021-01-01,Não
ALUNO-343,Ametista,5.0,L,7.07,8.3,8.1,6.9,7.2,5.0,6.0,8.0,2021,2021-01-01,Não
ALUNO-345,Ágata,1.0,F,6.76,9.5,5.0,7.5,7.3,10,4.2,7.7,2021,2021-01-01,Não
ALUNO-346,Quartzo,1.0,A,4.92,7.9,3.8,7.5,4.4,10,0,7.5,2021,2021-01-01,Não
ALUNO-348,Ametista,1.0,F,7.55,10,8.8,7.5,7.5,5.0,6.4,7.7,2021,2021-01-01,Não
ALUNO-349,Quartzo,1.0,C,4.41,8.0,3.3,7.5,4.6,5.0,4,6.9,2021,2021-01-01,Não
ALUNO-352,Ágata,4.0,F,5.78,7.5,3.6,7.5,5.7,10,3.5,7.2,2021,2021-01-01,Não
ALUNO-357,Ágata,3.0,M,6.85,8.3,5.3,7.5,6.6,10,5.9,7.3,2021,2021-01-01,Não
ALUNO-359,Ametista,2.0,E,7.32,8.0,5.0,7.5,9.1,5.0,8.0,8.5,2021,2021-01-01,Sim
ALUNO-363,Ametista,0.0,O,8.23,10,8.3,7.5,8.7,10,6.5,7.8,2021,2021-01-01,Não
ALUNO-364,Ágata,2.0,A,6.30,0,7.5,4.4,8.6,10,4.7,7.1,2021,2021-01-01,Não
ALUNO-365,Ametista,6.0,C,7.37,9.2,6.9,5.0,7.9,10,6.5,6.9,2021,2021-01-01,Não
ALUNO-367,Ágata,4.0,F,6.39,7.9,4.4,7.5,6.5,10,4.8,7.0,2021,2021-01-01,Não
ALUNO-370,Ametista,3.0,G,8.19,7.9,8.9,6.3,8.9,5.0,9.1,9.0,2021,2021-01-01,Não
ALUNO-372,Ágata,2.0,E,6.36,8.0,5.4,7.5,7.4,5.0,4.9,7.5,2021,2021-01-01,Não
ALUNO-373,Quartzo,4.0,L,4.71,9.2,4.4,5.6,4.2,5.0,10,7.2,2021,2021-01-01,Não
ALUNO-374,Topázio,7.0,A,8.27,9.6,9.4,7.5,7.9,10,6.4,8.1,2021,2021-01-01,Não
ALUNO-375,Topázio,2.0,B,8.85,9.5,10,7.5,8.9,10,8.1,7.5,2021,2021-01-01,Não
ALUNO-376,Quartzo,4.0,A,5.21,8.8,5.8,0,5.7,5.0,3.9,7.7,2021,2021-01-01,Não
ALUNO-377,Ametista,3.0,G,7.11,8.8,7.5,5.6,7.9,10,4.2,7.5,2021,2021-01-01,Não
ALUNO-378,Ametista,6.0,C,7.44,6.7,7.8,4.4,7.3,10,7.7,7.8,2021,2021-01-01,Não
ALUNO-379,Quartzo,4.0,E,4.15,10,2.8,5.0,3.5,5.0,10,5.6,2021,2021-01-01,Não
ALUNO-381,Ametista,0.0,I,7.05,9.5,8.3,6.3,6.6,5.0,6.1,7.8,2021,2021-01-01,Não
ALUNO-383,Ametista,0.0,R,6.91,9.5,5.8,7.5,7.8,5.0,6.3,7.2,2021,2021-01-01,Não
ALUNO-384,Ametista,1.0,C,7.41,8.5,9.2,8.8,9.1,5.0,3.6,8.1,2021,2021-01-01,Sim
ALUNO-385,Quartzo,3.0,M,5.43,8.8,3.9,7.5,6.4,5.0,2.6,7.3,2021,2021-01-01,Não
ALUNO-387,Ágata,3.0,R,6.19,7.9,5.8,5.0,5.9,5.0,6.6,7.3,2021,2021-01-01,Não
ALUNO-388,Ágata,2.0,C,6.00,9.5,3.8,7.5,7.7,5.0,3.8,7.5,2021,2021-01-01,Não
ALUNO-389,Ametista,6.0,A,8.20,8.3,8.6,6.3,8.9,5.0,9.0,9.4,2021,2021-01-01,Não
ALUNO-393,Ametista,2.0,F,7.26,9.0,6.7,7.5,7.4,5.0,7.4,8.1,2021,2021-01-01,Não
ALUNO-394,Ágata,4.0,F,6.05,7.1,5.3,6.9,6.7,5.0,5.2,7.2,2021,2021-01-01,Não
ALUNO-396,Ametista,5.0,A,7.59,7.9,8.1,7.5,8.7,5.0,7.2,7.7,2021,2021-01-01,Não
ALUNO-397,Quartzo,3.0,B,4.25,6.7,2.8,3.1,3.8,10,2.5,4.6,2021,2021-01-01,Não
ALUNO-400,Quartzo,1.0,C,3.72,0,3.3,5.6,5.2,5.0,10,7.3,2021,2021-01-01,Não
ALUNO-403,Ametista,3.0,D,7.87,9.2,7.2,7.5,8.5,10,6.4,7.9,2021,2021-01-01,Não
ALUNO-404,Topázio,4.0,G,8.49,8.8,9.2,7.5,8.3,10,7.4,8.9,2021,2021-01-01,Não
ALUNO-405,Ametista,0.0,S,7.76,8.5,8.3,7.5,7.8,10,6.0,7.5,2021,2021-01-01,Não
ALUNO-406,Ágata,1.0,A,6.86,9.0,8.3,6.9,5.4,5.0,6.4,7.5,2021,2021-01-01,Não
ALUNO-407,Topázio,4.0,G,8.47,8.3,8.9,7.5,9.4,10,6.6,9.2,2021,2021-01-01,Sim
ALUNO-408,Topázio,1.0,C,8.69,9.0,9.2,8.8,8.9,10,7.2,8.8,2021,2021-01-01,Não
ALUNO-416,Ametista,2.0,H,7.34,9.0,8.8,4.4,8.2,5.0,6.9,7.3,2021,2021-01-01,Não
ALUNO-421,Ágata,4.0,F,6.62,9.2,5.8,7.5,6.9,5.0,5.8,7.7,2021,2021-01-01,Não
ALUNO-422,Ametista,0.0,Q,7.96,9.0,10,7.5,7.7,5.0,7.2,8.4,2021,2021-01-01,Não
ALUNO-423,Quartzo,5.0,F,3.14,0,10,5.0,4.2,5.0,10,6.9,2021,2021-01-01,Não
ALUNO-424,Ágata,2.0,I,5.99,9.0,5.0,7.5,6.1,5.0,4.5,7.3,2021,2021-01-01,Não
ALUNO-425,Ágata,3.0,F,6.64,9.2,6.4,7.5,6.9,5.0,5.5,7.1,2021,2021-01-01,Não
ALUNO-432,Quartzo,0.0,I,4.94,9.0,6.7,5.0,4.8,5.0,2.6,2.5,2021,2021-01-01,Não
ALUNO-435,Quartzo,5.0,B,4.16,6.7,4.7,0,3.5,5.0,3.0,7.5,2021,2021-01-01,Não
ALUNO-436,Ametista,2.0,J,7.74,9.5,8.8,7.5,8.4,5.0,6.3,8.5,2021,2021-01-01,Não
ALUNO-437,Ágata,2.0,P,6.48,8.5,5.0,7.5,6.6,10,4.0,7.7,2021,2021-01-01,Não
ALUNO-438,Ágata,5.0,B,5.75,9.2,5.3,7.5,6.1,5.0,2.8,7.5,2021,2021-01-01,Não
ALUNO-440,Ametista,5.0,B,7.38,8.3,8.1,7.5,7.7,5.0,6.7,8.1,2021,2021-01-01,Não
ALUNO-441,Ametista,2.0,R,7.57,9.0,7.9,6.3,8.0,5.0,7.8,8.1,2021,2021-01-01,Não
ALUNO-442,Quartzo,1.0,F,5.18,8.5,4.2,7.5,6.8,5.0,7,7.5,2021,2021-01-01,Não
ALUNO-444,Ágata,1.0,J,6.46,9.5,4.2,7.5,8.1,5.0,5.1,8.1,2021,2021-01-01,Não
ALUNO-447,Ametista,1.0,J,7.69,9.5,9.6,5.0,8.7,5.0,6.4,7.9,2021,2021-01-01,Não
ALUNO-448,Ametista,3.0,R,7.85,9.2,7.8,7.5,8.1,10,6.3,7.5,2021,2021-01-01,Não
ALUNO-449,Ametista,2.0,N,7.65,8.5,7.5,7.5,8.6,10,4.9,8.5,2021,2021-01-01,Não
ALUNO-450,Ametista,5.0,A,7.19,7.1,7.5,7.5,8.3,5.0,6.3,8.1,2021,2021-01-01,Não
ALUNO-451,Ágata,1.0,E,5.66,8.5,5.0,7.5,7.7,5.0,10,8.3,2021,2021-01-01,Não
ALUNO-452,Ametista,1.0,G,7.11,7.0,8.8,7.5,8.3,5.0,4.8,8.1,2021,2021-01-01,Não
ALUNO-455,Ametista,2.0,F,7.15,8.5,7.1,7.5,7.2,10,4.9,7.3,2021,2021-01-01,Não
ALUNO-463,Topázio,4.0,G,8.29,9.6,8.3,7.5,8.2,10,7.0,8.8,2021,2021-01-01,Não
ALUNO-465,Ametista,0.0,S,8.12,8.5,10,7.5,8.6,5.0,7.6,7.8,2021,2021-01-01,Não
ALUNO-468,Ágata,2.0,N,6.58,7.0,6.3,7.5,7.0,10,3.6,7.7,2021,2021-01-01,Não
ALUNO-469,Ágata,4.0,A,6.75,6.3,6.7,7.5,5.2,10,6.4,7.3,2021,2021-01-01,Não
ALUNO-474,Ametista,2.0,H,7.21,9.0,7.5,7.5,7.2,10,4.6,7.1,2021,2021-01-01,Não
ALUNO-477,Quartzo,2.0,L,5.18,0,5.8,7.5,5.9,5.0,4.3,7.3,2021,2021-01-01,Não
ALUNO-482,Topázio,2.0,F,9.02,10,10,7.5,9.8,5.0,9.1,9.8,2021,2021-01-01,Sim
ALUNO-483,Ametista,2.0,G,7.64,9.5,8.3,5.0,8.1,5.0,8.1,7.9,2021,2021-01-01,Não
ALUNO-485,Ágata,3.0,D,6.38,7.1,6.1,7.5,7.4,5.0,5.0,7.3,2021,2021-01-01,Não
ALUNO-486,Quartzo,2.0,C,5.51,0,6.3,7.5,5.7,5.0,6.0,6.7,2021,2021-01-01,Não
ALUNO-487,Ametista,0.0,S,7.44,10,6.7,7.5,8.3,5.0,7.1,7.8,2021,2021-01-01,Não
ALUNO-488,Ágata,3.0,R,5.53,8.3,5.3,7.5,5.5,5.0,3.0,7.1,2021,2021-01-01,Não
ALUNO-490,Ametista,4.0,A,7.04,8.8,7.8,6.9,7.0,5.0,6.5,7.3,2021,2021-01-01,Não
ALUNO-494,Topázio,1.0,C,8.26,9.5,9.2,7.5,9.6,5.0,7.2,8.8,2021,2021-01-01,Sim
ALUNO-496,Ametista,4.0,A,7.89,9.6,6.7,7.5,7.7,10,7.5,8.3,2021,2021-01-01,Não
ALUNO-497,Ametista,2.0,K,7.59,9.0,8.3,7.5,8.2,5.0,6.6,8.1,2021,2021-01-01,Não
ALUNO-498,Ágata,3.0,H,5.73,9.6,3.9,5.0,5.1,10,3.8,7.3,2021,2021-01-01,Não
ALUNO-499,Ametista,2.0,A,7.49,9.0,7.1,7.5,8.8,5.0,7.1,7.5,2021,2021-01-01,Não
ALUNO-500,Ametista,7.0,A,7.87,9.2,8.9,5.6,7.6,10,6.4,8.1,2021,2021-01-01,Não
ALUNO-502,Ágata,4.0,G,6.85,10,4.7,7.5,7.5,10,3.9,8.8,2021,2021-01-01,Não
ALUNO-503,Ametista,0.0,J,8.00,9.5,10,7.5,8.4,5.0,6.9,7.5,2021,2021-01-01,Não
ALUNO-507,Ágata,4.0,E,5.58,9.6,3.9,5.0,5.3,10,2.8,7.2,2021,2021-01-01,Não
ALUNO-511,Ametista,0.0,S,7.29,7.5,8.3,7.5,7.8,5.0,6.6,7.5,2021,2021-01-01,Não
ALUNO-512,Ametista,4.0,A,7.97,8.3,8.6,7.5,9.5,5.0,7.0,8.8,2021,2021-01-01,Sim
ALUNO-513,Ametista,1.0,F,7.28,8.5,7.5,7.5,8.4,5.0,6.1,7.7,2021,2021-01-01,Não
ALUNO-518,Ametista,7.0,A,7.97,9.6,6.7,7.5,7.7,10,7.9,8.1,2021,2021-01-01,Não
ALUNO-520,Topázio,3.0,L,8.41,7.9,9.7,5.6,8.9,10,7.2,9.0,2021,2021-01-01,Não
ALUNO-521,Ametista,2.0,E,7.25,9.5,4.6,7.5,8.7,10,5.3,8.5,2021,2021-01-01,Não
ALUNO-522,Ágata,2.0,P,5.86,8.5,4.2,7.5,7.1,5.0,3.8,7.5,2021,2021-01-01,Não
ALUNO-523,Ametista,3.0,D,7.08,7.9,5.6,7.5,7.3,10,6.4,6.9,2021,2021-01-01,Não
ALUNO-524,Topázio,1.0,E,8.49,9.5,9.2,7.5,9.6,5.0,8.4,8.8,2021,2021-01-01,Sim
ALUNO-526,Ametista,1.0,F,7.62,8.5,8.8,7.5,7.3,5.0,7.8,7.7,2021,2021-01-01,Não
ALUNO-527,Ametista,6.0,C,7.62,9.2,7.2,7.5,8.7,5.0,7.1,8.6,2021,2021-01-01,Não
ALUNO-529,Ametista,1.0,N,8.09,8.0,9.6,7.5,8.6,5.0,8.0,8.1,2021,2021-01-01,Não
ALUNO-531,Ametista,5.0,A,7.22,8.8,8.3,7.5,7.5,5.0,5.7,7.8,2021,2021-01-01,Não
ALUNO-533,Ágata,3.0,B,5.95,9.2,5.3,7.5,4.9,5.0,4.9,7.8,2021,2021-01-01,Não
ALUNO-536,Quartzo,1.0,R,4.58,8.0,10,7.5,4.6,5.0,3.1,6.7,2021,2021-01-01,Não
ALUNO-537,Quartzo,0.0,M,4.80,6.3,4.2,7.5,4.6,5.0,3.4,5.0,2021,2021-01-01,Não
ALUNO-538,Quartzo,2.0,J,4.82,9.0,5.0,5.0,5.9,5.0,10,5.2,2021,2021-01-01,Não
ALUNO-540,Ágata,2.0,I,6.07,8.5,5.4,7.5,6.2,5.0,4.5,7.5,2021,2021-01-01,Não
ALUNO-541,Ametista,4.0,L,7.83,9.2,6.9,7.5,8.0,10,6.8,8.1,2021,2021-01-01,Não
ALUNO-542,Ametista,0.0,R,7.56,8.0,8.3,7.5,8.3,5.0,7.0,7.8,2021,2021-01-01,Não
ALUNO-544,Ametista,2.0,R,7.29,9.0,7.9,6.3,7.7,5.0,6.7,8.1,2021,2021-01-01,Não
ALUNO-546,Ágata,6.0,A,5.72,10,7.2,2.5,6.3,5.0,4.0,4.6,2021,2021-01-01,Não
ALUNO-547,Ágata,4.0,G,6.80,7.5,6.4,6.3,7.1,5.0,7.1,8.0,2021,2021-01-01,Não
ALUNO-548,Topázio,0.0,S,8.43,9.5,10,7.5,9.5,10,5.3,7.8,2021,2021-01-01,Sim
ALUNO-550,Ametista,0.0,S,7.87,10,8.3,7.5,9.3,5.0,6.9,7.2,2021,2021-01-01,Sim
ALUNO-555,Topázio,2.0,J,8.48,7.4,10,8.1,8.8,10,6.6,8.5,2021,2021-01-01,Não
ALUNO-557,Ametista,2.0,M,7.54,9.0,8.3,6.9,8.9,5.0,5.9,8.1,2021,2021-01-01,Não
ALUNO-560,Ágata,2.0,N,6.48,9.5,4.6,7.5,7.1,10,3.2,8.1,2021,2021-01-01,Não
ALUNO-561,Quartzo,3.0,G,4.74,7.9,10,7.5,4.9,5.0,4.0,6.9,2021,2021-01-01,Não
ALUNO-562,Topázio,2.0,L,8.41,7.5,7.9,7.5,8.1,10,9.2,8.8,2021,2021-01-01,Não
ALUNO-563,Topázio,0.0,T,8.37,9.5,10,7.5,9.7,5.0,7.1,8.1,2021,2021-01-01,Sim
ALUNO-564,Ágata,4.0,E,5.75,10,3.9,7.5,4.8,10,2.8,7.2,2021,2021-01-01,Não
ALUNO-565,Topázio,1.0,N,8.38,10,8.8,7.5,9.6,10,5.8,8.1,2021,2021-01-01,Sim
ALUNO-566,Ametista,5.0,B,8.13,8.8,7.8,7.5,7.6,10,7.9,8.4,2021,2021-01-01,Não
ALUNO-567,Ágata,0.0,Q,6.88,8.0,5.8,7.5,7.3,10,5.0,7.2,2021,2021-01-01,Não
ALUNO-569,Topázio,1.0,B,8.64,10,10,7.5,8.7,10,7.0,7.5,2021,2021-01-01,Não
ALUNO-570,Quartzo,1.0,R,5.04,9.5,3.3,7.5,5.1,5.0,2.0,7.7,2021,2021-01-01,Não
ALUNO-571,Ametista,3.0,D,7.24,6.7,7.2,7.5,7.9,5.0,7.6,7.7,2021,2021-01-01,Não
ALUNO-572,Topázio,0.0,Q,8.68,7.5,10,7.5,10,10,6.7,8.4,2021,2021-01-01,Sim
ALUNO-574,Ametista,6.0,C,7.33,8.8,8.6,7.5,7.8,5.0,5.7,8.0,2021,2021-01-01,Não
ALUNO-578,Ametista,0.0,Q,7.49,8.5,6.7,7.5,9.0,10,5.2,7.2,2021,2021-01-01,Sim
ALUNO-579,Ametista,2.0,H,7.33,8.5,6.3,7.5,8.2,10,5.4,7.5,2021,2021-01-01,Não
ALUNO-583,Ágata,4.0,A,6.53,6.7,5.6,7.5,7.9,5.0,5.8,7.7,2021,2021-01-01,Não
ALUNO-584,Ametista,1.0,C,7.03,9.0,8.8,7.5,8.9,5.0,2.7,8.1,2021,2021-01-01,Não
ALUNO-585,Quartzo,2.0,F,2.73,0,10,4.4,5.3,2.5,4,6.6,2021,2021-01-01,Não
ALUNO-586,Ametista,1.0,J,8.01,8.5,9.6,7.5,8.9,5.0,7.1,8.1,2021,2021-01-01,Não
ALUNO-588,Topázio,1.0,E,8.88,10,9.6,7.5,8.9,10,7.8,8.8,2021,2021-01-01,Não
ALUNO-589,Ametista,1.0,R,7.41,7.4,8.3,7.5,8.3,5.0,6.4,8.1,2021,2021-01-01,Não
ALUNO-594,Ametista,1.0,C,7.47,9.5,9.2,7.5,8.4,5.0,4.8,7.9,2021,2021-01-01,Não
ALUNO-595,Topázio,0.0,S,8.80,9.5,10,7.5,9.8,10,6.9,7.8,2021,2021-01-01,Sim
ALUNO-596,Ágata,1.0,N,6.37,10,6.7,7.5,6.9,5.0,3.0,8.1,2021,2021-01-01,Não
ALUNO-602,Quartzo,1.0,E,4.94,0,4.6,7.5,7.3,5.0,2.3,8.4,2021,2021-01-01,Não
ALUNO-603,Ágata,1.0,R,5.78,0,9.2,3.1,8.3,5.0,3.3,8.1,2021,2021-01-01,Não
ALUNO-608,Ametista,4.0,A,7.31,7.1,7.2,5.0,8.5,5.0,8.5,7.7,2021,2021-01-01,Não
ALUNO-610,Ametista,5.0,B,6.91,8.8,6.4,7.5,7.5,5.0,5.8,8.4,2021,2021-01-01,Não
ALUNO-613,Ametista,1.0,R,7.19,9.5,9.2,3.1,8.3,5.0,5.5,8.3,2021,2021-01-01,Não
ALUNO-615,Topázio,1.0,B,8.35,9.0,8.8,7.5,8.7,10,7.4,7.5,2021,2021-01-01,Não
ALUNO-617,Topázio,0.0,T,8.58,9.0,10,7.5,9.7,10,5.9,8.1,2021,2021-01-01,Sim
ALUNO-619,Ágata,2.0,N,6.68,7.9,5.0,7.5,7.2,10,4.6,7.7,2021,2021-01-01,Não
ALUNO-620,Quartzo,1.0,C,2.94,0,10,7.5,4.1,5.0,0,6.3,2021,2021-01-01,Não
ALUNO-622,Quartzo,3.0,F,5.19,10,3.6,7.5,4.5,10,7,6.9,2021,2021-01-01,Não
ALUNO-624,Ágata,3.0,F,5.74,7.1,5.0,7.5,6.5,2.5,5.1,7.1,2021,2021-01-01,Não
ALUNO-627,Ametista,0.0,S,7.44,8.0,8.3,7.5,8.0,5.0,6.9,7.5,2021,2021-01-01,Não
ALUNO-628,Ametista,0.0,O,7.43,9.0,8.3,7.5,8.4,5.0,5.9,7.5,2021,2021-01-01,Não
ALUNO-632,Ágata,0.0,S,5.88,9.0,5.0,7.5,6.5,5.0,3.4,7.5,2021,2021-01-01,Não
ALUNO-634,Quartzo,1.0,A,3.75,6.3,2.1,6.3,3.3,5.0,2.4,4.4,2021,2021-01-01,Não
ALUNO-635,Quartzo,5.0,F,4.49,4.6,3.3,5.0,4.0,5.0,4.8,5.9,2021,2021-01-01,Não
ALUNO-638,Ágata,2.0,I,6.78,8.5,6.3,6.9,7.7,5.0,6.1,7.5,2021,2021-01-01,Não
ALUNO-642,Ametista,1.0,C,7.08,8.5,7.5,6.3,8.2,5.0,6.4,6.9,2021,2021-01-01,Não
ALUNO-670,Ametista,6.0,A,7.87,7.9,7.5,7.5,9.2,5.0,7.9,9.2,2021,2021-01-01,Sim
ALUNO-644,Topázio,2.0,A,9.16,10,10,5.0,9.7,10,9.4,8.5,2021,2021-01-01,Sim
ALUNO-645,Ágata,0.0,J,6.63,10,6.7,7.5,6.2,5.0,5.3,7.5,2021,2021-01-01,Não
ALUNO-646,Ametista,2.0,D,7.39,9.0,7.9,7.5,7.8,5.0,6.6,7.7,2021,2021-01-01,Não
ALUNO-647,Quartzo,2.0,R,3.86,9.5,10,5.0,4.3,5.0,0,7.3,2021,2021-01-01,Não
ALUNO-653,Ametista,0.0,M,6.94,9.0,5.8,7.5,7.0,10,4.9,7.5,2021,2021-01-01,Não
ALUNO-657,Ametista,2.0,P,8.04,9.5,6.3,7.5,10,5.0,8.5,9.0,2021,2021-01-01,Sim
ALUNO-658,Ágata,0.0,N,5.61,9.5,4.2,7.5,6.2,5.0,2.8,7.8,2021,2021-01-01,Não
ALUNO-659,Quartzo,3.0,B,5.34,8.3,3.6,7.5,5.1,10,10,7.8,2021,2021-01-01,Não
ALUNO-660,Quartzo,5.0,B,5.33,8.3,4.7,0,6.0,5.0,5.3,7.9,2021,2021-01-01,Não
ALUNO-663,Quartzo,2.0,D,5.47,7.8,2.9,7.5,5.2,10,3.3,6.7,2021,2021-01-01,Não
ALUNO-664,Topázio,5.0,A,8.68,10,8.6,7.5,9.9,5.0,9.3,8.8,2021,2021-01-01,Sim
ALUNO-668,Ágata,2.0,J,6.72,8.0,5.8,7.5,6.8,10,4.5,7.5,2021,2021-01-01,Não
ALUNO-671,Ametista,1.0,E,7.96,9.0,9.6,6.3,8.5,5.0,7.4,8.3,2021,2021-01-01,Não
ALUNO-672,Quartzo,1.0,N,5.41,9.5,3.3,7.5,6.6,5.0,2.3,7.7,2021,2021-01-01,Não
ALUNO-675,Quartzo,5.0,B,4.60,8.3,2.8,7.5,3.6,10,0,7.5,2021,2021-01-01,Não
ALUNO-681,Ágata,2.0,C,6.84,8.5,6.3,6.9,7.5,5.0,6.6,7.3,2021,2021-01-01,Não
ALUNO-682,Ametista,1.0,N,8.04,8.0,9.6,7.5,9.1,5.0,7.3,8.1,2021,2021-01-01,Sim
ALUNO-685,Ágata,0.0,P,6.04,8.5,5.0,6.3,7.1,5.0,4.7,7.2,2021,2021-01-01,Não
ALUNO-686,Ametista,0.0,P,6.91,9.5,5.8,7.5,7.5,5.0,6.5,7.5,2021,2021-01-01,Não
ALUNO-687,Quartzo,3.0,C,5.10,6.7,5.0,7.5,5.3,5.0,2.0,7.3,2021,2021-01-01,Não
ALUNO-688,Ametista,7.0,A,7.73,8.3,9.7,5.6,7.3,5.0,8.3,7.8,2021,2021-01-01,Não
ALUNO-689,Ametista,2.0,B,7.90,8.5,9.2,7.5,8.3,5.0,7.9,7.5,2021,2021-01-01,Não
ALUNO-690,Ágata,0.0,N,6.04,9.0,8.3,0,6.2,5.0,4.9,7.5,2021,2021-01-01,Não
ALUNO-693,Ágata,0.0,P,6.67,8.5,5.0,7.5,8.3,5.0,5.9,7.5,2021,2021-01-01,Não
ALUNO-694,Topázio,0.0,Q,8.66,9.5,10,7.5,8.7,10,7.3,7.8,2021,2021-01-01,Não
ALUNO-695,Topázio,0.0,J,8.26,10,10,7.5,9.3,5.0,7.1,7.5,2021,2021-01-01,Sim
ALUNO-698,Ametista,6.0,A,7.29,7.9,8.1,5.6,7.9,5.0,7.2,8.1,2021,2021-01-01,Não
ALUNO-700,Ágata,2.0,I,6.19,9.5,4.6,7.5,6.8,5.0,4.9,7.5,2021,2021-01-01,Não
ALUNO-703,Ametista,3.0,F,7.10,9.2,6.7,7.5,7.9,5.0,6.3,7.5,2021,2021-01-01,Não
ALUNO-706,Ametista,2.0,I,7.21,10,6.3,7.5,7.8,5.0,6.9,7.7,2021,2021-01-01,Não
ALUNO-707,Ágata,2.0,C,6.81,9.5,7.1,7.5,8.1,2.5,5.4,7.5,2021,2021-01-01,Não
ALUNO-708,Ametista,1.0,E,7.28,9.0,9.2,7.5,7.2,5.0,5.1,8.3,2021,2021-01-01,Não
ALUNO-709,Ametista,1.0,R,7.44,8.5,8.3,7.5,8.4,5.0,5.8,8.5,2021,2021-01-01,Não
ALUNO-710,Topázio,2.0,B,8.71,9.5,9.2,7.5,8.4,10,8.3,8.3,2021,2021-01-01,Não
ALUNO-713,Quartzo,2.0,R,5.12,0,6.3,6.9,6.8,5.0,2.6,8.1,2021,2021-01-01,Não
ALUNO-716,Ametista,2.0,G,6.91,8.5,6.3,7.5,7.1,10,4.5,7.5,2021,2021-01-01,Não
ALUNO-717,Quartzo,3.0,R,5.49,8.8,4.7,7.5,5.3,5.0,3.3,7.1,2021,2021-01-01,Não
ALUNO-721,Quartzo,2.0,I,5.02,9.5,3.8,5.6,5.5,5.0,2.5,6.7,2021,2021-01-01,Não
ALUNO-722,Topázio,1.0,M,8.27,10,10,7.5,9.2,5.0,6.9,8.1,2021,2021-01-01,Sim
ALUNO-725,Quartzo,2.0,M,2.76,0,4,7.5,3.4,5.0,0,7.5,2021,2021-01-01,Não
ALUNO-726,Ágata,0.0,M,5.98,8.4,4.2,7.5,5.7,10,3.4,7.2,2021,2021-01-01,Não
ALUNO-729,Ágata,4.0,E,5.68,6.7,3.9,7.5,5.4,5.0,5.8,7.5,2021,2021-01-01,Não
ALUNO-730,Ágata,5.0,F,5.69,8.3,4.4,5.0,5.3,5.0,5.8,7.3,2021,2021-01-01,Não
ALUNO-732,Ametista,5.0,L,7.76,7.9,6.4,7.5,7.7,10,8.0,8.1,2021,2021-01-01,Não
ALUNO-733,Ametista,3.0,L,6.89,8.8,6.4,6.3,7.3,10,4.4,7.7,2021,2021-01-01,Não
ALUNO-736,Quartzo,0.0,N,5.11,9.0,5.0,0,6.2,10,3.6,2.5,2021,2021-01-01,Não
ALUNO-737,Ametista,2.0,N,7.43,9.0,7.1,7.5,8.1,5.0,6.9,8.5,2021,2021-01-01,Não
ALUNO-738,Ametista,3.0,J,8.04,9.2,7.8,6.3,7.9,10,8.1,7.5,2021,2021-01-01,Não
ALUNO-739,Ametista,3.0,A,8.08,9.2,8.1,8.8,9.2,5.0,7.6,8.1,2021,2021-01-01,Sim
